/home/wj/CarND-Term1-Project/Project_3/savedata3/IMG/center_2017_02_11_01_46_53_787.jpg, /home/wj/CarND-Term1-Project/Project_3/savedata3/IMG/left_2017_02_11_01_46_53_787.jpg, /home/wj/CarND-Term1-Project/Project_3/savedata3/IMG/right_2017_02_11_01_46_53_787.jpg, 0, 0, 0, 7.801368E-05
/home/wj/CarND-Term1-Project/Project_3/savedata3/IMG/center_2017_02_11_01_46_53_890.jpg, /home/wj/CarND-Term1-Project/Project_3/savedata3/IMG/left_2017_02_11_01_46_53_890.jpg, /home/wj/CarND-Term1-Project/Project_3/savedata3/IMG/right_2017_02_11_01_46_53_890.jpg, 0, 0, 0, 7.807182E-05
/home/wj/CarND-Term1-Project/Project_3/savedata3/IMG/center_2017_02_11_01_46_54_002.jpg, /home/wj/CarND-Term1-Project/Project_3/savedata3/IMG/left_2017_02_11_01_46_54_002.jpg, /home/wj/CarND-Term1-Project/Project_3/savedata3/IMG/right_2017_02_11_01_46_54_002.jpg, 0, 0, 0, 7.941797E-05
/home/wj/CarND-Term1-Project/Project_3/savedata3/IMG/center_2017_02_11_01_46_54_106.jpg, /home/wj/CarND-Term1-Project/Project_3/savedata3/IMG/left_2017_02_11_01_46_54_106.jpg, /home/wj/CarND-Term1-Project/Project_3/savedata3/IMG/right_2017_02_11_01_46_54_106.jpg, 0, 0, 0, 7.856719E-05
/home/wj/CarND-Term1-Project/Project_3/savedata3/IMG/center_2017_02_11_01_46_54_208.jpg, /home/wj/CarND-Term1-Project/Project_3/savedata3/IMG/left_2017_02_11_01_46_54_208.jpg, /home/wj/CarND-Term1-Project/Project_3/savedata3/IMG/right_2017_02_11_01_46_54_208.jpg, 0, 0, 0, 7.905101E-05
/home/wj/CarND-Term1-Project/Project_3/savedata3/IMG/center_2017_02_11_01_46_54_310.jpg, /home/wj/CarND-Term1-Project/Project_3/savedata3/IMG/left_2017_02_11_01_46_54_310.jpg, /home/wj/CarND-Term1-Project/Project_3/savedata3/IMG/right_2017_02_11_01_46_54_310.jpg, 0, 0, 0, 8.104168E-05
/home/wj/CarND-Term1-Project/Project_3/savedata3/IMG/center_2017_02_11_01_46_54_410.jpg, /home/wj/CarND-Term1-Project/Project_3/savedata3/IMG/left_2017_02_11_01_46_54_410.jpg, /home/wj/CarND-Term1-Project/Project_3/savedata3/IMG/right_2017_02_11_01_46_54_410.jpg, 0, 0, 0, 8.005723E-05
/home/wj/CarND-Term1-Project/Project_3/savedata3/IMG/center_2017_02_11_01_46_54_511.jpg, /home/wj/CarND-Term1-Project/Project_3/savedata3/IMG/left_2017_02_11_01_46_54_511.jpg, /home/wj/CarND-Term1-Project/Project_3/savedata3/IMG/right_2017_02_11_01_46_54_511.jpg, 0, 0, 0, 8.123115E-05
/home/wj/CarND-Term1-Project/Project_3/savedata3/IMG/center_2017_02_11_01_46_54_612.jpg, /home/wj/CarND-Term1-Project/Project_3/savedata3/IMG/left_2017_02_11_01_46_54_612.jpg, /home/wj/CarND-Term1-Project/Project_3/savedata3/IMG/right_2017_02_11_01_46_54_612.jpg, 0, 0, 0, 7.818206E-05
/home/wj/CarND-Term1-Project/Project_3/savedata3/IMG/center_2017_02_11_01_46_54_717.jpg, /home/wj/CarND-Term1-Project/Project_3/savedata3/IMG/left_2017_02_11_01_46_54_717.jpg, /home/wj/CarND-Term1-Project/Project_3/savedata3/IMG/right_2017_02_11_01_46_54_717.jpg, 0, 0, 0, 7.921379E-05
